id,cardId,name,supertype,subtypes,hp,types,evolvesFrom,weaknesses,resistances,evolvesTo,retreatCost,convertedRetreatCost,flavorText,artist,rarity,nationalPokedexNumbers,regulationMark,imagesSmall,imagesLarge,rules,number,setId
1773,svp-76,Sprigatito,Pokémon,"[""Basic""]",60,"[""Grass""]",,"[""Fire""]",,,"[""Colorless""]",1,Its fluffy fur is similar in composition to plants. This Pokémon frequently washes its face to keep it from drying out.,kurumitsu,Promo,[906],G,/card-images/svp-76_small.webp,/card-images/svp-76_large.webp,,76,2
1774,svp-77,Floragato,Pokémon,"[""Stage 1""]",90,"[""Grass""]",Sprigatito,"[""Fire""]",,,"[""Colorless""]",1,"Floragato deftly wields the vine hidden beneath its long fur, slamming the hard flower bud against its opponents.",GIDORA,Promo,[907],G,/card-images/svp-77_small.webp,/card-images/svp-77_large.webp,,77,2
1775,svp-78,Meowscarada ex,Pokémon,"[""Stage 2"",""ex""]",310,"[""Grass""]",Floragato,"[""Fire""]",,,"[""Colorless"",""Colorless""]",2,,5ban Graphics,Promo,[908],G,/card-images/svp-78_small.webp,/card-images/svp-78_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",78,2
1776,svp-79,Fuecoco,Pokémon,"[""Basic""]",80,"[""Fire""]",,"[""Water""]",,,"[""Colorless"",""Colorless""]",2,It lies on warm rocks and uses the heat absorbed by its square-shaped scales to create fire energy.,OKACHEKE,Promo,[909],G,/card-images/svp-79_small.webp,/card-images/svp-79_large.webp,,79,2
1777,svp-80,Crocalor,Pokémon,"[""Stage 1""]",110,"[""Fire""]",Fuecoco,"[""Water""]",,,"[""Colorless"",""Colorless"",""Colorless""]",3,The combination of Crocalor's fire energy and overflowing vitality has caused an egg-shaped fireball to appear on the Pokémon's head.,Hideki Ishikawa,Promo,[910],G,/card-images/svp-80_small.webp,/card-images/svp-80_large.webp,,80,2
1778,svp-81,Skeledirge ex,Pokémon,"[""Stage 2"",""ex""]",340,"[""Fire""]",Crocalor,"[""Water""]",,,"[""Colorless"",""Colorless"",""Colorless""]",3,,5ban Graphics,Promo,[911],G,/card-images/svp-81_small.webp,/card-images/svp-81_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",81,2
1779,svp-82,Quaxly,Pokémon,"[""Basic""]",70,"[""Water""]",,"[""Lightning""]",,,"[""Colorless""]",1,This Pokémon migrated to Paldea from distant lands long ago. The gel secreted by its feathers repels water and grime.,GIDORA,Promo,[912],G,/card-images/svp-82_small.webp,/card-images/svp-82_large.webp,,82,2
1780,svp-83,Quaxwell,Pokémon,"[""Stage 1""]",90,"[""Water""]",Quaxly,"[""Lightning""]",,,"[""Colorless""]",1,"These Pokémon constantly run through shallow waters to train their legs, then compete with each other to see which of them kicks most gracefully.",Atsushi Furusawa,Promo,[913],G,/card-images/svp-83_small.webp,/card-images/svp-83_large.webp,,83,2
1781,svp-84,Quaquaval ex,Pokémon,"[""Stage 2"",""ex""]",320,"[""Water""]",Quaxwell,"[""Lightning""]",,,"[""Colorless"",""Colorless""]",2,,5ban Graphics,Promo,[914],G,/card-images/svp-84_small.webp,/card-images/svp-84_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",84,2
1782,svp-86,Mabosstiff ex,Pokémon,"[""Stage 1"",""ex""]",260,"[""Darkness""]",Maschiff,"[""Grass""]",,,"[""Colorless"",""Colorless"",""Colorless""]",3,,PLANETA Mochizuki,Promo,[943],G,/card-images/svp-86_small.webp,/card-images/svp-86_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",86,2
1783,svp-87,Sprigatito ex,Pokémon,"[""Basic"",""ex""]",200,"[""Grass""]",,"[""Fire""]",,,"[""Colorless""]",1,,takuyoa,Promo,[906],H,/card-images/svp-87_small.webp,/card-images/svp-87_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",87,2
1784,svp-88,Pikachu,Pokémon,"[""Basic""]",70,"[""Lightning""]",,"[""Fighting""]",,,"[""Colorless""]",1,"When it is angered, it immediately discharges the energy stored in the pouches in its cheeks.",saino misaki,Promo,[25],G,/card-images/svp-88_small.webp,/card-images/svp-88_large.webp,,88,2
1785,svp-89,Feraligatr,Pokémon,"[""Stage 2""]",180,"[""Water""]",Croconaw,"[""Lightning""]",,,"[""Colorless"",""Colorless"",""Colorless""]",3,"It usually moves slowly, but it goes at blinding speed when it attacks and bites prey.",Kurata So,Promo,[160],H,/card-images/svp-89_small.webp,/card-images/svp-89_large.webp,,89,2
1786,svp-90,Metang,Pokémon,"[""Stage 1""]",100,"[""Metal""]",Beldum,"[""Fire""]","[""Grass""]",,"[""Colorless"",""Colorless""]",2,"Two Beldum have become stuck together via their own magnetic forces. With two brains, the resulting Metang has doubled psychic powers.",Uta,Promo,[375],H,/card-images/svp-90_small.webp,/card-images/svp-90_large.webp,,90,2
1787,svp-91,Koraidon,Pokémon,"[""Basic"",""Ancient""]",140,"[""Dragon""]",,,,,"[""Colorless"",""Colorless""]",2,This seems to be the Winged King mentioned in an old expedition journal. It was said to have split the land with its bare fists.,Anesaki Dynamic,Promo,[1007],H,/card-images/svp-91_small.webp,/card-images/svp-91_large.webp,,91,2
1788,svp-92,Miraidon,Pokémon,"[""Basic"",""Future""]",110,"[""Dragon""]",,,,,"[""Colorless"",""Colorless""]",2,This seems to be the Iron Serpent mentioned in an old book. The Iron Serpent is said to have turned the land to ash with its lightning.,akagi,Promo,[1008],H,/card-images/svp-92_small.webp,/card-images/svp-92_large.webp,,92,2
1789,svp-96,Cyclizar,Pokémon,"[""Basic""]",120,"[""Colorless""]",,"[""Fighting""]",,,"[""Colorless""]",1,"Apparently Cyclizar has been allowing people to ride on its back since ancient times. Depictions of this have been found in 10,000-year-old murals.",Hasuno,Promo,[967],G,/card-images/svp-96_small.webp,/card-images/svp-96_large.webp,,96,2
1790,svp-95,Cleffa,Pokémon,"[""Basic""]",30,"[""Psychic""]",,"[""Darkness""]","[""Fighting""]",,,0,"Because of its unusual, starlike silhouette, people believe that it came here on a meteor.",Tika Matsuno,Promo,[173],G,/card-images/svp-95_small.webp,/card-images/svp-95_large.webp,,95,2
1791,svp-93,Carvanha,Pokémon,"[""Basic""]",50,"[""Water""]",,"[""Lightning""]",,"[""Sharpedo""]","[""Colorless""]",1,These Pokémon have sharp fangs and powerful jaws. Sailors avoid Carvanha dens at all costs.,Tonji Matsuno,Promo,[318],G,/card-images/svp-93_small.webp,/card-images/svp-93_large.webp,,93,2
1792,svp-94,Bellibolt,Pokémon,"[""Stage 1""]",130,"[""Lightning""]",Tadbulb,"[""Fighting""]",,,"[""Colorless"",""Colorless"",""Colorless""]",3,"When this Pokémon expands and contracts its wobbly body, the belly-button dynamo in its stomach produces a huge amount of electricity.",Mizue,Promo,[939],G,/card-images/svp-94_small.webp,/card-images/svp-94_large.webp,,94,2
1793,svp-97,Flutter Mane,Pokémon,"[""Basic"",""Ancient""]",90,"[""Psychic""]",,"[""Metal""]",,,"[""Colorless""]",1,"This Pokémon has characteristics similar to those of Flutter Mane, a creature mentioned in a certain book.",Takumi Wada,Promo,[987],H,/card-images/svp-97_small.webp,/card-images/svp-97_large.webp,,97,2
1794,svp-98,Iron Thorns,Pokémon,"[""Basic"",""Future""]",140,"[""Lightning""]",,"[""Fighting""]",,,"[""Colorless"",""Colorless"",""Colorless""]",3,Some of its notable features match those of an object named within a certain expedition journal as Iron Thorns.,Tonji Matsuno,Promo,[995],H,/card-images/svp-98_small.webp,/card-images/svp-98_large.webp,,98,2
1795,svp-124,Iono,Trainer,"[""Supporter""]",,,,,,,,,,yuu,Promo,,G,/card-images/svp-124_small.webp,/card-images/svp-124_large.webp,"[""Each player shuffles their hand and puts it on the bottom of their deck. If either player put any cards on the bottom of their deck in this way, each player draws a card for each of their remaining Prize cards."",""You may play only 1 Supporter card during your turn.""]",124,2
1796,sv6-1,Tangela,Pokémon,"[""Basic""]",80,"[""Grass""]",,"[""Fire""]",,"[""Tangrowth""]","[""Colorless"",""Colorless""]",2,"Hidden beneath a tangle of vines that grows nonstop even if the vines are torn off, this Pokémon's true appearance remains a mystery.",Yoriyuki Ikegami,Common,[114],H,/card-images/sv6-1_small.webp,/card-images/sv6-1_large.webp,,1,9
1797,sv6-2,Tangrowth,Pokémon,"[""Stage 1""]",150,"[""Grass""]",Tangela,"[""Fire""]",,,"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,"Tangrowth has two arms that it can extend as it pleases. Recent research has shown that these arms are, in fact, bundles of vines.",LINNE,Common,[465],H,/card-images/sv6-2_small.webp,/card-images/sv6-2_large.webp,,2,9
1798,sv6-3,Pinsir,Pokémon,"[""Basic""]",110,"[""Grass""]",,"[""Fire""]",,,"[""Colorless"",""Colorless""]",2,"These Pokémon judge one another based on pincers. Thicker, more impressive pincers make for more popularity with the opposite gender.",HYOGONOSUKE,Common,[127],H,/card-images/sv6-3_small.webp,/card-images/sv6-3_large.webp,,3,9
1799,sv6-4,Spinarak,Pokémon,"[""Basic""]",60,"[""Grass""]",,"[""Fire""]",,"[""Ariados""]","[""Colorless""]",1,Some fishers weave its sturdy thread into nets to catch fish Pokémon.,Saya Tsuruta,Common,[167],H,/card-images/sv6-4_small.webp,/card-images/sv6-4_large.webp,,4,9
1800,sv6-7,Sunflora,Pokémon,"[""Stage 1""]",100,"[""Grass""]",Sunkern,"[""Fire""]",,,"[""Colorless""]",1,"Since it converts sunlight into energy, it is always looking in the direction of the sun.",Ounishi,Uncommon,[192],H,/card-images/sv6-7_small.webp,/card-images/sv6-7_large.webp,,7,9
1801,sv6-6,Sunkern,Pokémon,"[""Basic""]",40,"[""Grass""]",,"[""Fire""]",,"[""Sunflora""]","[""Colorless""]",1,It is very weak. Its only means of defense is to shake its leaves desperately at its attacker.,Naoyo Kimura,Common,[191],H,/card-images/sv6-6_small.webp,/card-images/sv6-6_large.webp,,6,9
1802,sv6-5,Ariados,Pokémon,"[""Stage 1""]",90,"[""Grass""]",Spinarak,"[""Fire""]",,,"[""Colorless""]",1,"It wanders in search of food after darkness falls, never nesting in a specific place.",Anesaki Dynamic,Uncommon,[168],H,/card-images/sv6-5_small.webp,/card-images/sv6-5_large.webp,,5,9
1803,sv6-8,Heracross,Pokémon,"[""Basic""]",120,"[""Grass""]",,"[""Fire""]",,,"[""Colorless"",""Colorless""]",2,"With its herculean powers, it can easily throw around an object that is 100 times its own weight.",Toshinao Aoki,Uncommon,[214],H,/card-images/sv6-8_small.webp,/card-images/sv6-8_large.webp,,8,9
1804,sv6-9,Volbeat,Pokémon,"[""Basic""]",70,"[""Grass""]",,"[""Fire""]",,,"[""Colorless""]",1,It flashes the light on its rear to communicate with other Volbeat. It loves the sweet aroma given off by Illumise.,Orca,Common,[313],H,/card-images/sv6-9_small.webp,/card-images/sv6-9_large.webp,,9,9
1805,sv6-10,Illumise,Pokémon,"[""Basic""]",70,"[""Grass""]",,"[""Fire""]",,,"[""Colorless""]",1,It guides Volbeat to draw signs in the night sky. There are scholars who research the meaning of these signs.,Orca,Common,[314],H,/card-images/sv6-10_small.webp,/card-images/sv6-10_large.webp,,10,9
1806,sv6-11,Leafeon,Pokémon,"[""Stage 1""]",120,"[""Grass""]",Eevee,"[""Fire""]",,,"[""Colorless""]",1,"The younger they are, the more they smell like fresh grass. With age, their fragrance takes on the odor of fallen leaves.",Kuroimori,Uncommon,[470],H,/card-images/sv6-11_small.webp,/card-images/sv6-11_large.webp,,11,9
1807,sv6-12,Phantump,Pokémon,"[""Basic""]",70,"[""Grass""]",,"[""Fire""]",,"[""Trevenant""]","[""Colorless"",""Colorless""]",2,This Pokémon came to be when the spirit of a deceased child possessed a tree stump. It now wanders the forest searching for friends.,Katsunori Sato,Common,[708],H,/card-images/sv6-12_small.webp,/card-images/sv6-12_large.webp,,12,9
1808,sv6-13,Trevenant,Pokémon,"[""Stage 1""]",120,"[""Grass""]",Phantump,"[""Fire""]",,,"[""Colorless"",""Colorless"",""Colorless""]",3,Trevenant is very kind to Pokémon living in the forest. It doesn't even care if these Pokémon take up residence in the greenery on its head.,Oswaldo KATO,Common,[709],H,/card-images/sv6-13_small.webp,/card-images/sv6-13_large.webp,,13,9
1809,sv6-16,Rillaboom,Pokémon,"[""Stage 2""]",180,"[""Grass""]",Thwackey,"[""Fire""]",,,"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,"By drumming, it taps into the power of its special tree stump. The roots of the stump follow its direction in battle.",toriyufu,Uncommon,[812],H,/card-images/sv6-16_small.webp,/card-images/sv6-16_large.webp,,16,9
1810,sv6-18,Dipplin,Pokémon,"[""Stage 1""]",80,"[""Grass""]",Applin,"[""Fire""]",,,"[""Colorless"",""Colorless""]",2,"The head sticking out belongs to the fore-wyrm, while the tail belongs to the core-wyrm. The two share one apple and help each other out.",Saboteri,Uncommon,,H,/card-images/sv6-18_small.webp,/card-images/sv6-18_large.webp,,18,9
1811,sv6-23,Sinistcha ex,Pokémon,"[""Stage 1"",""ex""]",240,"[""Grass""]",Poltchageist,"[""Fire""]",,,"[""Colorless""]",1,,aky CG Works,Double Rare,,H,/card-images/sv6-23_small.webp,/card-images/sv6-23_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",23,9
1812,sv6-14,Grookey,Pokémon,"[""Basic""]",70,"[""Grass""]",,"[""Fire""]",,"[""Thwackey""]","[""Colorless""]",1,"When it uses its special stick to strike up a beat, the sound waves produced carry revitalizing energy to the plants and flowers in the area.",Tomomi Ozaki,Common,[810],H,/card-images/sv6-14_small.webp,/card-images/sv6-14_large.webp,,14,9
1813,sv6-15,Thwackey,Pokémon,"[""Stage 1""]",100,"[""Grass""]",Grookey,"[""Fire""]",,"[""Rillaboom""]","[""Colorless"",""Colorless""]",2,"The faster a Thwackey can beat out a rhythm with its two sticks, the more respect it wins from its peers.",GOSSAN,Common,[811],H,/card-images/sv6-15_small.webp,/card-images/sv6-15_large.webp,,15,9
1814,sv6-17,Applin,Pokémon,"[""Basic""]",40,"[""Grass""]",,"[""Fire""]",,"[""Flapple""]","[""Colorless""]",1,"Applin lives inside an apple. When an Applin is separated from its apple, its body loses moisture and the Pokémon grows weak.",OKUBO,Common,[840],H,/card-images/sv6-17_small.webp,/card-images/sv6-17_large.webp,,17,9
1815,sv6-19,Iron Leaves,Pokémon,"[""Basic"",""Future""]",120,"[""Grass""]",,"[""Fire""]",,,"[""Colorless""]",1,"According to the few eyewitness accounts that exist, it used its shining blades to julienne large trees and boulders.",Mitsuhiro Arita,Rare,[1010],H,/card-images/sv6-19_small.webp,/card-images/sv6-19_large.webp,,19,9
1816,sv6-20,Poltchageist,Pokémon,"[""Basic""]",30,"[""Grass""]",,"[""Fire""]",,,"[""Colorless""]",1,"Poltchageist looks like a regional form of Sinistea, but it was recently discovered that the two Pokémon are entirely unrelated.",MINAMINAMI Take,Common,,H,/card-images/sv6-20_small.webp,/card-images/sv6-20_large.webp,,20,9
1817,sv6-21,Poltchageist,Pokémon,"[""Basic""]",40,"[""Grass""]",,"[""Fire""]",,,"[""Colorless""]",1,"Poltchageist looks like a regional form of Sinistea, but it was recently discovered that the two Pokémon are entirely unrelated.",Souichirou Gunjima,Common,,H,/card-images/sv6-21_small.webp,/card-images/sv6-21_large.webp,,21,9
1818,sv6-22,Sinistcha,Pokémon,"[""Stage 1""]",70,"[""Grass""]",Poltchageist,"[""Fire""]",,,"[""Colorless""]",1,"It prefers cool, dark places, such as the back of a shelf or the space beneath a home's floorboards. It wanders in search of prey after sunset.",Kouki Saitou,Rare,,H,/card-images/sv6-22_small.webp,/card-images/sv6-22_large.webp,,22,9
1819,sv6-24,Teal Mask Ogerpon,Pokémon,"[""Basic""]",110,"[""Grass""]",,"[""Fire""]",,,"[""Colorless""]",1,This mischief-loving Pokémon is full of curiosity. It battles by drawing out the type-based energy contained within its masks.,Sanosuke Sakuma,Rare,,H,/card-images/sv6-24_small.webp,/card-images/sv6-24_large.webp,,24,9
1820,sv6-25,Teal Mask Ogerpon ex,Pokémon,"[""Basic"",""Tera"",""ex""]",210,"[""Grass""]",,"[""Fire""]",,,"[""Colorless""]",1,,5ban Graphics,Double Rare,,H,/card-images/sv6-25_small.webp,/card-images/sv6-25_large.webp,"[""As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's)."",""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."",""Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's).""]",25,9
1821,sv6-26,Vulpix,Pokémon,"[""Basic""]",70,"[""Fire""]",,"[""Water""]",,"[""Ninetales""]","[""Colorless""]",1,"As its body grows larger, its six warm tails become more beautiful, with a more luxurious coat of fur.",sowsow,Common,[37],H,/card-images/sv6-26_small.webp,/card-images/sv6-26_large.webp,,26,9
1822,sv6-27,Ninetales,Pokémon,"[""Stage 1""]",120,"[""Fire""]",Vulpix,"[""Water""]",,,"[""Colorless"",""Colorless""]",2,"It has nine long tails and fur that gleams gold. It is said to live for 1,000 years.",KEIICHIRO ITO,Common,[38],H,/card-images/sv6-27_small.webp,/card-images/sv6-27_large.webp,,27,9
1823,sv6-28,Slugma,Pokémon,"[""Basic""]",80,"[""Fire""]",,"[""Water""]",,"[""Magcargo""]","[""Colorless"",""Colorless"",""Colorless""]",3,"It's said that in ancient times, when volcanoes were more active, there were many more Slugma than there are now.",Gapao,Common,[218],H,/card-images/sv6-28_small.webp,/card-images/sv6-28_large.webp,,28,9
1824,sv6-29,Magcargo ex,Pokémon,"[""Stage 1"",""Tera"",""ex""]",270,"[""Fire""]",Slugma,"[""Water""]",,,"[""Colorless"",""Colorless"",""Colorless""]",3,,PLANETA Mochizuki,Double Rare,[219],H,/card-images/sv6-29_small.webp,/card-images/sv6-29_large.webp,"[""As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's)."",""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."",""Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's).""]",29,9
